GL_Account_ID,GL_Account_No,Account_Name,Account_Type,Account_Category,Cost_Center_ID,Parent_Account,Currency,Normal_Balance,Financial_Statement,Is_Posting_Allowed,Tax_Code,Status,Created_Date,Notes
GL-004639,134639,Fixed Assets 4639,Asset,Non Current Asset,CC-00639,GL-000003,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004640,204640,Accounts Payable 4640,Liability,Current Liability,CC-00640,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004641,304641,Equity 4641,Equity,Equity,CC-00641,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004642,404642,Sales Revenue 4642,Revenue,Operating Revenue,CC-00642,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004643,504643,Cost of Goods Sold 4643,Expense,COGS,CC-00643,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004644,514644,Production Cost 4644,Expense,Manufacturing,CC-00644,GL-000008,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004645,524645,Maintenance Expense 4645,Expense,Maintenance,CC-00645,GL-000009,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004646,534646,Utilities Expense 4646,Expense,Utilities,CC-00646,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004647,544647,Quality Expense 4647,Expense,Quality,CC-00647,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004648,554648,Warehouse Expense 4648,Expense,Warehouse,CC-00648,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004649,564649,Sales Expense 4649,Expense,Sales,CC-00649,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004650,574650,Administrative Expense 4650,Expense,Administration,CC-00650,GL-000014,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004651,104651,Cash 4651,Asset,Current Asset,CC-00651,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004652,114652,Accounts Receivable 4652,Asset,Current Asset,CC-00652,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004653,124653,Inventory 4653,Asset,Current Asset,CC-00653,GL-000002,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004654,134654,Fixed Assets 4654,Asset,Non Current Asset,CC-00654,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004655,204655,Accounts Payable 4655,Liability,Current Liability,CC-00655,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004656,304656,Equity 4656,Equity,Equity,CC-00656,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004657,404657,Sales Revenue 4657,Revenue,Operating Revenue,CC-00657,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004658,504658,Cost of Goods Sold 4658,Expense,COGS,CC-00658,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004659,514659,Production Cost 4659,Expense,Manufacturing,CC-00659,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004660,524660,Maintenance Expense 4660,Expense,Maintenance,CC-00660,GL-000009,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004661,534661,Utilities Expense 4661,Expense,Utilities,CC-00661,GL-000010,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004662,544662,Quality Expense 4662,Expense,Quality,CC-00662,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004663,554663,Warehouse Expense 4663,Expense,Warehouse,CC-00663,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004664,564664,Sales Expense 4664,Expense,Sales,CC-00664,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004665,574665,Administrative Expense 4665,Expense,Administration,CC-00665,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004666,104666,Cash 4666,Asset,Current Asset,CC-00666,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004667,114667,Accounts Receivable 4667,Asset,Current Asset,CC-00667,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004668,124668,Inventory 4668,Asset,Current Asset,CC-00668,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004669,134669,Fixed Assets 4669,Asset,Non Current Asset,CC-00669,GL-000003,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004670,204670,Accounts Payable 4670,Liability,Current Liability,CC-00670,GL-000004,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004671,304671,Equity 4671,Equity,Equity,CC-00671,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004672,404672,Sales Revenue 4672,Revenue,Operating Revenue,CC-00672,GL-000006,USD,Credit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004673,504673,Cost of Goods Sold 4673,Expense,COGS,CC-00673,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004674,514674,Production Cost 4674,Expense,Manufacturing,CC-00674,GL-000008,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004675,524675,Maintenance Expense 4675,Expense,Maintenance,CC-00675,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004676,534676,Utilities Expense 4676,Expense,Utilities,CC-00676,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004677,544677,Quality Expense 4677,Expense,Quality,CC-00677,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004678,554678,Warehouse Expense 4678,Expense,Warehouse,CC-00678,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004679,564679,Sales Expense 4679,Expense,Sales,CC-00679,GL-000013,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004680,574680,Administrative Expense 4680,Expense,Administration,CC-00680,GL-000014,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004681,104681,Cash 4681,Asset,Current Asset,CC-00681,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004682,114682,Accounts Receivable 4682,Asset,Current Asset,CC-00682,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004683,124683,Inventory 4683,Asset,Current Asset,CC-00683,GL-000002,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004684,134684,Fixed Assets 4684,Asset,Non Current Asset,CC-00684,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004685,204685,Accounts Payable 4685,Liability,Current Liability,CC-00685,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004686,304686,Equity 4686,Equity,Equity,CC-00686,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004687,404687,Sales Revenue 4687,Revenue,Operating Revenue,CC-00687,GL-000006,USD,Credit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004688,504688,Cost of Goods Sold 4688,Expense,COGS,CC-00688,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004689,514689,Production Cost 4689,Expense,Manufacturing,CC-00689,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004690,524690,Maintenance Expense 4690,Expense,Maintenance,CC-00690,GL-000009,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004691,534691,Utilities Expense 4691,Expense,Utilities,CC-00691,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004692,544692,Quality Expense 4692,Expense,Quality,CC-00692,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004693,554693,Warehouse Expense 4693,Expense,Warehouse,CC-00693,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004694,564694,Sales Expense 4694,Expense,Sales,CC-00694,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004695,574695,Administrative Expense 4695,Expense,Administration,CC-00695,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004696,104696,Cash 4696,Asset,Current Asset,CC-00696,GL-000015,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004697,114697,Accounts Receivable 4697,Asset,Current Asset,CC-00697,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004698,124698,Inventory 4698,Asset,Current Asset,CC-00698,GL-000002,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004699,134699,Fixed Assets 4699,Asset,Non Current Asset,CC-00699,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004700,204700,Accounts Payable 4700,Liability,Current Liability,CC-00700,GL-000004,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004701,304701,Equity 4701,Equity,Equity,CC-00701,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004702,404702,Sales Revenue 4702,Revenue,Operating Revenue,CC-00702,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004703,504703,Cost of Goods Sold 4703,Expense,COGS,CC-00703,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004704,514704,Production Cost 4704,Expense,Manufacturing,CC-00704,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004705,524705,Maintenance Expense 4705,Expense,Maintenance,CC-00705,GL-000009,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004706,534706,Utilities Expense 4706,Expense,Utilities,CC-00706,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004707,544707,Quality Expense 4707,Expense,Quality,CC-00707,GL-000011,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004708,554708,Warehouse Expense 4708,Expense,Warehouse,CC-00708,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004709,564709,Sales Expense 4709,Expense,Sales,CC-00709,GL-000013,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004710,574710,Administrative Expense 4710,Expense,Administration,CC-00710,GL-000014,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004711,104711,Cash 4711,Asset,Current Asset,CC-00711,GL-000015,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004712,114712,Accounts Receivable 4712,Asset,Current Asset,CC-00712,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004713,124713,Inventory 4713,Asset,Current Asset,CC-00713,GL-000002,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004714,134714,Fixed Assets 4714,Asset,Non Current Asset,CC-00714,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004715,204715,Accounts Payable 4715,Liability,Current Liability,CC-00715,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004716,304716,Equity 4716,Equity,Equity,CC-00716,GL-000005,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004717,404717,Sales Revenue 4717,Revenue,Operating Revenue,CC-00717,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004718,504718,Cost of Goods Sold 4718,Expense,COGS,CC-00718,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004719,514719,Production Cost 4719,Expense,Manufacturing,CC-00719,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004720,524720,Maintenance Expense 4720,Expense,Maintenance,CC-00720,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004721,534721,Utilities Expense 4721,Expense,Utilities,CC-00721,GL-000010,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004722,544722,Quality Expense 4722,Expense,Quality,CC-00722,GL-000011,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004723,554723,Warehouse Expense 4723,Expense,Warehouse,CC-00723,GL-000012,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004724,564724,Sales Expense 4724,Expense,Sales,CC-00724,GL-000013,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004725,574725,Administrative Expense 4725,Expense,Administration,CC-00725,GL-000014,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004726,104726,Cash 4726,Asset,Current Asset,CC-00726,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004727,114727,Accounts Receivable 4727,Asset,Current Asset,CC-00727,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004728,124728,Inventory 4728,Asset,Current Asset,CC-00728,GL-000002,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004729,134729,Fixed Assets 4729,Asset,Non Current Asset,CC-00729,GL-000003,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004730,204730,Accounts Payable 4730,Liability,Current Liability,CC-00730,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004731,304731,Equity 4731,Equity,Equity,CC-00731,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004732,404732,Sales Revenue 4732,Revenue,Operating Revenue,CC-00732,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004733,504733,Cost of Goods Sold 4733,Expense,COGS,CC-00733,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004734,514734,Production Cost 4734,Expense,Manufacturing,CC-00734,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004735,524735,Maintenance Expense 4735,Expense,Maintenance,CC-00735,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004736,534736,Utilities Expense 4736,Expense,Utilities,CC-00736,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004737,544737,Quality Expense 4737,Expense,Quality,CC-00737,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004738,554738,Warehouse Expense 4738,Expense,Warehouse,CC-00738,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004739,564739,Sales Expense 4739,Expense,Sales,CC-00739,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004740,574740,Administrative Expense 4740,Expense,Administration,CC-00740,GL-000014,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004741,104741,Cash 4741,Asset,Current Asset,CC-00741,GL-000015,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004742,114742,Accounts Receivable 4742,Asset,Current Asset,CC-00742,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004743,124743,Inventory 4743,Asset,Current Asset,CC-00743,GL-000002,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004744,134744,Fixed Assets 4744,Asset,Non Current Asset,CC-00744,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004745,204745,Accounts Payable 4745,Liability,Current Liability,CC-00745,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004746,304746,Equity 4746,Equity,Equity,CC-00746,GL-000005,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004747,404747,Sales Revenue 4747,Revenue,Operating Revenue,CC-00747,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004748,504748,Cost of Goods Sold 4748,Expense,COGS,CC-00748,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004749,514749,Production Cost 4749,Expense,Manufacturing,CC-00749,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004750,524750,Maintenance Expense 4750,Expense,Maintenance,CC-00750,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004751,534751,Utilities Expense 4751,Expense,Utilities,CC-00751,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004752,544752,Quality Expense 4752,Expense,Quality,CC-00752,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004753,554753,Warehouse Expense 4753,Expense,Warehouse,CC-00753,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004754,564754,Sales Expense 4754,Expense,Sales,CC-00754,GL-000013,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004755,574755,Administrative Expense 4755,Expense,Administration,CC-00755,GL-000014,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004756,104756,Cash 4756,Asset,Current Asset,CC-00756,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004757,114757,Accounts Receivable 4757,Asset,Current Asset,CC-00757,GL-000001,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004758,124758,Inventory 4758,Asset,Current Asset,CC-00758,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004759,134759,Fixed Assets 4759,Asset,Non Current Asset,CC-00759,GL-000003,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004760,204760,Accounts Payable 4760,Liability,Current Liability,CC-00760,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004761,304761,Equity 4761,Equity,Equity,CC-00761,GL-000005,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004762,404762,Sales Revenue 4762,Revenue,Operating Revenue,CC-00762,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004763,504763,Cost of Goods Sold 4763,Expense,COGS,CC-00763,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004764,514764,Production Cost 4764,Expense,Manufacturing,CC-00764,GL-000008,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004765,524765,Maintenance Expense 4765,Expense,Maintenance,CC-00765,GL-000009,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004766,534766,Utilities Expense 4766,Expense,Utilities,CC-00766,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004767,544767,Quality Expense 4767,Expense,Quality,CC-00767,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004768,554768,Warehouse Expense 4768,Expense,Warehouse,CC-00768,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004769,564769,Sales Expense 4769,Expense,Sales,CC-00769,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004770,574770,Administrative Expense 4770,Expense,Administration,CC-00770,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004771,104771,Cash 4771,Asset,Current Asset,CC-00771,GL-000015,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004772,114772,Accounts Receivable 4772,Asset,Current Asset,CC-00772,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004773,124773,Inventory 4773,Asset,Current Asset,CC-00773,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004774,134774,Fixed Assets 4774,Asset,Non Current Asset,CC-00774,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004775,204775,Accounts Payable 4775,Liability,Current Liability,CC-00775,GL-000004,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004776,304776,Equity 4776,Equity,Equity,CC-00776,GL-000005,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004777,404777,Sales Revenue 4777,Revenue,Operating Revenue,CC-00777,GL-000006,USD,Credit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004778,504778,Cost of Goods Sold 4778,Expense,COGS,CC-00778,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004779,514779,Production Cost 4779,Expense,Manufacturing,CC-00779,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004780,524780,Maintenance Expense 4780,Expense,Maintenance,CC-00780,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004781,534781,Utilities Expense 4781,Expense,Utilities,CC-00781,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004782,544782,Quality Expense 4782,Expense,Quality,CC-00782,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-004783,554783,Warehouse Expense 4783,Expense,Warehouse,CC-00783,GL-000012,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004784,564784,Sales Expense 4784,Expense,Sales,CC-00784,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004785,574785,Administrative Expense 4785,Expense,Administration,CC-00785,GL-000014,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004786,104786,Cash 4786,Asset,Current Asset,CC-00786,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004787,114787,Accounts Receivable 4787,Asset,Current Asset,CC-00787,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-004788,124788,Inventory 4788,Asset,Current Asset,CC-00788,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-004789,134789,Fixed Assets 4789,Asset,Non Current Asset,CC-00789,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-004790,204790,Accounts Payable 4790,Liability,Current Liability,CC-00790,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004791,304791,Equity 4791,Equity,Equity,CC-00791,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-004792,404792,Sales Revenue 4792,Revenue,Operating Revenue,CC-00792,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004793,504793,Cost of Goods Sold 4793,Expense,COGS,CC-00793,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004794,514794,Production Cost 4794,Expense,Manufacturing,CC-00794,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-004795,524795,Maintenance Expense 4795,Expense,Maintenance,CC-00795,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-004796,534796,Utilities Expense 4796,Expense,Utilities,CC-00796,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004797,544797,Quality Expense 4797,Expense,Quality,CC-00797,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-004798,554798,Warehouse Expense 4798,Expense,Warehouse,CC-00798,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
